Function,Class,chunks0,chunks1,chunks2,chunks3,chunks4,ct,cube
2408561776,0,2,4,4,3,2,12,9
1594949700,0,2,3,3,3,2,10,9
1374885141,0,2,3,3,3,2,11,12
1886417066,0,2,3,3,2,2,10,12
2519390762,1,2,4,4,3,2,15,11
2750810377,0,2,4,4,3,2,14,9
4117789311,1,2,3,4,3,2,11,8
15949984,1,2,3,4,3,2,12,8
504442157,0,2,4,4,3,2,14,23
998056565,1,2,3,5,3,2,11,8
3514945664,1,2,3,4,3,2,8,6
117371130,1,2,3,4,3,2,10,13
1717791343,0,2,4,4,3,2,12,13
2512392176,0,2,4,4,3,2,12,8
2675949375,1,2,2,3,3,2,10,7
960154831,0,2,4,4,3,2,12,7
2428869833,0,2,4,4,3,2,14,9
3775992302,0,2,4,2,2,2,15,9
499114218,1,2,3,4,3,2,12,22
2134593335,1,2,3,5,3,2,12,14
4291030688,1,2,3,4,3,2,11,10
4177462391,1,2,3,4,3,2,11,7
3825762303,1,2,3,3,3,2,13,9
2964368064,1,2,3,4,3,2,9,8
3237298271,0,2,3,3,3,2,11,6
34540095,1,2,3,3,3,2,9,5
891780391,1,2,3,4,3,2,12,7
252684214,1,2,3,3,3,2,11,7
1492998860,1,2,3,5,3,2,14,14
1290571567,1,2,4,4,3,2,12,15
3466317412,0,2,4,4,3,2,14,10
3209928017,1,2,3,4,3,2,11,7
1722180515,0,2,4,3,3,2,11,12
350491675,0,2,4,4,3,2,13,21
4025466559,1,2,2,3,3,2,9,6
487281920,1,2,3,4,3,2,12,16
3435986258,1,2,4,4,3,2,11,8
1440173895,1,2,3,4,3,2,12,14
2846223841,0,2,4,4,3,2,12,8
2780534510,1,2,3,4,3,2,17,12
3988456243,1,2,4,4,3,2,12,8
1275091696,1,2,3,4,3,2,11,13
1566420386,0,2,4,4,3,2,12,14
1044379888,1,2,3,4,3,2,11,9
1334330511,0,2,3,3,3,2,14,14
4155399586,1,2,3,4,2,2,15,11
1347444627,0,2,4,3,2,2,12,13
2365566715,1,2,3,4,3,2,11,8
217274713,0,2,4,2,2,2,12,8
2066414120,1,2,3,5,4,2,14,17
1726436823,0,2,3,3,3,2,12,13
398137119,1,2,3,4,3,2,12,18
1610306880,1,2,3,4,3,2,10,13
2779081056,0,2,3,3,3,2,13,9
2778271539,0,2,4,2,2,2,12,8
1459838301,0,2,3,3,3,2,11,11
1080212154,1,2,3,4,3,2,9,10
871527422,1,2,3,4,3,2,11,7
2232034602,1,2,3,4,3,2,10,7
3274908370,0,2,4,4,3,2,14,10
1571053540,1,2,3,4,4,2,12,14
61410393,0,2,4,4,3,2,13,9
1314883771,1,2,3,4,3,2,11,11
1425042986,0,2,4,5,4,2,13,16
960140176,0,2,4,4,3,2,14,10
4290380631,0,2,3,3,2,2,12,7
413125775,1,2,4,5,4,2,13,20
290508543,1,2,4,4,3,2,11,17
3752853166,1,2,3,4,3,2,10,9
2718757640,0,2,3,3,2,2,12,8
1443259958,0,2,4,4,3,2,12,14
2152730528,1,2,3,4,3,2,11,8
3228947760,0,2,3,3,3,2,14,8
2244977916,0,2,3,3,3,2,14,9
1818883568,0,2,4,4,3,2,14,17
3427286040,0,2,3,3,3,2,12,9
2922261807,1,2,4,4,3,2,12,8
889886122,0,2,4,4,3,2,12,8
313594417,1,2,3,3,3,2,12,16
3693079583,1,2,4,4,3,2,11,7
3738268795,0,2,4,4,3,2,13,10
2131418075,1,2,3,4,3,2,12,15
3974924426,1,2,3,4,3,2,9,7
4071029418,1,2,4,3,2,2,10,8
181117155,0,2,3,3,3,2,14,8
4041339878,1,2,4,3,2,2,14,8
3308963269,0,2,4,2,2,2,12,8
1448277939,0,2,3,5,3,2,12,14
3148904199,0,2,3,3,3,2,14,9
1070417117,1,2,3,5,3,2,12,6
5321553,1,2,3,3,3,2,7,6
2584783105,0,2,3,2,2,2,11,8
4175241181,1,2,4,4,3,2,11,7
67065786,0,2,3,3,2,2,12,7
660854675,0,2,4,4,3,2,14,10
283430124,1,2,3,4,4,2,13,18
4025839439,1,2,3,4,3,2,11,9
2817778161,1,2,3,4,3,2,13,8
3458207968,1,2,3,5,3,2,14,9
1420296432,0,2,3,3,3,2,11,14
2479067919,0,2,4,3,3,2,11,8
4284476355,1,2,3,3,3,2,12,9
124708078,1,2,4,5,4,2,15,17
3221223610,1,2,3,4,4,2,12,9
2857748741,0,2,4,4,3,2,12,8
89479596,1,2,4,5,3,2,14,16
794110714,1,2,3,4,3,2,11,6
3869811368,1,2,3,3,3,2,9,8
801090730,1,2,3,5,4,2,13,10
248004603,1,2,3,3,3,2,10,8
458437395,1,2,3,4,4,2,13,17
909573687,0,2,3,3,2,2,12,6
1979020245,1,2,3,4,4,2,12,15
852308991,1,2,3,3,2,2,9,6
2785674581,1,2,3,4,3,2,13,7
1279478972,0,2,4,4,3,2,14,16
2146929400,0,2,3,3,3,2,14,19
1867348863,1,2,4,4,4,2,12,15
3402628935,1,2,4,4,4,2,13,7
3723412965,1,2,3,4,3,2,11,8
816893056,1,2,3,4,3,2,8,7
2377014606,0,2,3,3,3,2,14,9
261465407,0,2,4,4,3,2,14,9
4097900492,1,2,3,4,3,2,11,8
348339265,0,2,3,3,2,2,16,26
1782513749,0,2,4,3,2,2,12,13
586289439,0,2,3,3,3,2,14,8
3303947246,1,2,4,3,3,2,11,8
1918839519,1,2,4,5,3,2,13,15
1817196805,0,2,4,4,3,2,13,15
1397579599,1,2,3,4,3,2,11,13
3163045410,0,2,3,3,3,2,14,10
2282487850,1,2,3,4,3,2,11,7
1569225896,1,2,4,4,3,2,12,15
6241379,0,2,4,4,3,2,14,16
3510098431,1,2,3,4,3,2,10,6
175456053,1,2,3,4,3,2,12,6
330342400,1,2,3,4,3,2,11,16
1574501816,1,2,4,5,3,2,12,15
577830397,1,2,3,4,3,2,11,8
2671088441,0,2,4,4,3,2,14,10
3196894770,0,2,3,3,3,2,14,10
3540250627,1,2,3,4,3,2,10,6
2593811821,1,2,2,3,2,1,13,9
3803366082,1,2,3,4,3,2,10,8
637533436,1,2,3,4,3,2,9,7
536823280,1,2,3,4,3,2,11,17
3480506228,1,2,3,4,3,2,9,7
1061518693,1,2,4,5,4,2,14,9
763882823,0,2,4,4,3,2,14,10
2358018940,0,2,4,4,3,2,14,9
1682460232,1,2,4,4,3,2,13,14
2858055816,0,2,4,4,3,2,14,11
4013681672,1,2,3,4,3,2,10,9
499078912,1,2,3,5,4,2,13,20
3448308615,1,2,4,4,3,2,12,8
201645431,0,2,3,3,3,2,11,6
4076076784,1,2,2,3,3,2,8,6
3107000761,1,2,3,4,3,2,10,7
3524587195,1,2,4,5,3,2,16,11
2513805119,1,2,4,4,3,2,12,8
4281818148,1,2,3,5,4,2,14,9
2220175223,1,2,4,5,3,2,14,8
1895789199,1,2,3,3,3,2,12,15
2194606159,1,2,3,4,3,2,13,7
255725404,1,2,4,4,3,2,11,7
1960736978,0,2,4,4,3,2,14,18
892807731,1,2,3,4,4,2,14,6
3670825712,1,2,3,4,3,2,11,9
2298282109,1,2,3,3,3,2,9,5
2668268556,1,2,3,5,4,2,13,8
3525497565,0,2,4,2,2,2,12,8
171354774,0,2,4,4,3,2,14,9
1516415488,1,2,3,4,3,2,12,14
1440599547,1,2,4,4,3,2,13,15
2063588053,1,2,3,4,3,2,11,16
4183030265,0,2,4,3,2,2,12,8
49504115,1,2,3,5,4,2,13,7
2150682419,1,2,3,4,3,2,11,6
2952437706,0,2,4,3,2,2,12,9
102174719,1,2,3,4,3,2,10,10
201061431,1,2,3,4,3,2,12,7
3075980251,1,2,3,4,3,2,13,9
3573448746,1,2,3,4,3,2,11,9
3080056456,1,2,3,5,3,2,11,9
3489462474,0,2,3,3,3,2,13,10
3237970154,1,2,3,3,2,2,12,9
4233228368,0,2,3,3,3,2,9,6
3460650309,1,2,3,4,3,2,11,6
16538278,0,2,4,4,3,2,14,10
4113694920,0,2,3,3,3,2,12,9
1999886492,0,2,4,4,3,2,12,14
286195904,1,2,3,4,3,2,9,11
4280460664,0,2,4,4,3,2,14,10
1017937869,1,2,4,5,4,2,15,9
3419139059,1,2,3,4,3,2,11,7
3773566723,1,2,3,3,3,2,10,7
304242527,1,2,3,4,3,2,10,17
3779811536,1,2,3,4,3,2,15,11
4210940112,1,2,3,5,3,2,13,10
168432938,0,2,3,3,3,2,11,6
2272779565,0,2,4,4,3,2,13,10
2265927768,1,2,3,4,3,2,12,9
2891184633,0,2,4,4,3,2,13,10
621241924,1,2,4,4,3,2,12,7
4040228794,1,2,3,4,3,2,12,8
3122708351,1,2,3,3,3,2,11,6
1434404096,1,2,3,3,3,2,10,11
4287152123,1,2,3,3,3,2,10,7
247377920,0,2,3,3,3,2,12,9
2239068789,0,2,4,4,3,2,14,10
2497221752,1,2,4,4,3,2,14,10
1001208743,1,2,4,4,3,2,12,8
935280191,1,2,3,4,3,2,11,7
2955739391,1,2,4,4,3,2,12,7
3609695075,0,2,4,4,3,2,14,10
3221340416,1,2,3,3,3,2,9,5
1464293197,1,2,3,4,3,2,11,12
1689054720,1,2,4,5,3,2,13,14
895816518,1,2,4,4,3,2,13,9
2808030037,1,2,3,4,3,2,13,8
1299936115,1,2,4,5,3,2,13,14
1600082076,0,2,4,3,2,2,12,14
584965421,0,2,4,2,2,2,15,10
2772561646,1,2,4,4,3,2,12,9
4294530399,0,2,3,3,2,2,11,7
870125974,1,2,4,5,3,2,15,10
14546216,0,2,4,4,3,2,12,8
1081014826,1,2,4,5,4,2,12,15
3005424483,1,2,4,4,3,2,12,8
1242553103,1,2,3,4,3,2,11,12
4291568130,1,2,3,4,3,2,8,6
1056449024,1,2,3,4,3,2,13,11
815608319,1,2,3,5,4,2,12,6
1502959935,0,2,4,4,3,2,14,16
1967519197,1,2,3,4,4,2,12,12
808652390,1,2,4,4,3,2,13,7
254533115,1,2,4,4,3,2,13,7
3148536666,0,2,3,3,2,2,12,9
1443060057,0,2,4,4,3,2,14,16
181156300,0,2,4,3,2,2,11,7
3334917879,0,2,3,3,2,2,12,7
3069607935,1,2,3,3,3,2,12,9
1337131839,1,2,4,4,3,2,12,14
2769226442,1,2,3,4,3,2,11,8
4284194896,1,2,3,4,3,2,11,8
3338323657,0,2,4,4,3,2,14,10
4068422192,1,2,3,4,4,2,12,8
4288240152,0,2,3,3,3,2,14,10
1329860895,0,2,3,3,3,2,14,14
1061967871,1,2,3,4,4,2,13,7
976921267,1,2,3,4,3,2,10,6
67319552,1,2,3,4,3,2,9,7
78594128,0,2,3,3,3,2,11,11
2864407924,0,2,4,4,3,2,12,7
3144639,1,2,3,4,3,2,13,7
2734691123,1,2,3,3,3,2,10,5
21046017,1,2,3,4,3,2,10,15
1212741711,0,2,3,3,3,2,14,14
2333051691,1,2,3,4,3,2,11,7
4084333491,1,2,3,4,4,2,14,9
3705419740,0,2,3,3,2,2,12,8
3518755583,1,2,3,4,3,2,11,9
1144714490,1,2,3,4,3,2,11,13
1716059904,1,2,4,4,3,2,11,14
3146294949,1,2,4,4,3,2,12,9
449161813,1,2,3,3,2,2,13,21
397137919,0,2,3,4,3,2,14,21
2283932941,1,2,3,4,3,2,9,6
1433883652,1,2,3,3,3,2,9,10
214827144,1,2,3,4,3,2,11,7
1986360677,1,2,3,3,3,2,11,14
4286862745,1,2,4,4,3,2,12,7
1657596668,1,2,3,4,3,2,10,13
2953113615,0,2,3,3,2,2,10,7
1685014351,1,2,3,4,3,2,10,11
201547179,0,2,3,3,3,2,14,6
2315289258,1,2,2,4,3,2,8,6
2801792895,1,2,3,4,3,2,12,9
824241955,1,2,3,5,3,2,10,7
4114168892,0,2,4,4,3,2,12,8
3614956369,1,2,4,5,3,2,12,8
218453469,1,2,3,3,3,2,9,6
4194656772,0,2,3,3,3,2,12,9
1157622608,0,2,4,4,3,2,12,14
1010578949,0,2,4,4,3,2,12,8
3301705135,1,2,3,3,3,2,9,6
926248949,1,2,4,5,4,2,15,9
134757316,0,2,4,3,2,2,12,7
3720407104,1,2,3,5,4,2,14,11
63942571,1,2,3,4,3,2,10,5
1714812927,1,2,3,5,4,2,13,15
1365694873,1,2,3,4,3,2,12,14
22478,1,2,2,3,3,2,8,9
2935727525,1,2,3,4,3,2,11,8
3439094105,0,2,4,4,3,2,14,9
3216671375,1,2,3,4,3,2,12,8
2298447631,0,2,4,3,2,2,12,7
1459553024,0,2,4,3,2,2,11,12
4261436096,1,2,3,4,3,2,11,9
2784030195,0,2,3,3,3,2,12,8
1063646121,0,2,4,4,3,2,13,10
3432203291,0,2,4,4,3,2,12,8
3444440881,1,2,3,5,4,2,13,7
2349898908,0,2,3,3,2,2,12,7
538058758,1,2,3,4,3,2,13,7
343691324,1,2,3,4,3,2,14,21
976881978,0,2,4,3,2,2,12,7
2902040522,0,2,4,4,3,2,13,10
3999589376,1,2,3,4,3,2,12,10
858981833,0,2,4,3,2,2,11,6
131125255,0,2,3,3,2,2,16,18
1887982933,1,2,3,4,3,2,9,11
3301192388,0,2,3,3,2,2,12,8
2365579504,1,2,3,4,3,2,12,8
579277236,0,2,4,4,3,2,13,9
1117208,0,2,3,3,2,2,12,14
1943855055,1,2,3,4,3,2,14,17
4288491618,1,2,3,4,3,2,14,10
1074413586,1,2,3,4,3,2,11,10
2155885539,1,2,3,4,3,2,11,7
3590267683,1,2,3,4,3,2,10,6
4079616021,0,2,3,3,3,2,12,7
1242211066,1,2,4,5,3,2,12,15
2339666811,0,2,4,4,3,2,13,10
572673901,1,2,4,4,3,2,12,7
3195927290,0,2,3,3,3,2,13,11
892784588,0,2,4,4,3,2,12,8
539069066,1,2,3,3,3,2,11,6
871594481,1,2,4,4,3,2,11,8
2146446584,1,2,4,5,4,2,12,16
1393532940,1,2,4,4,3,2,9,11
2622503996,0,2,4,4,3,2,12,8
3476055503,0,2,4,2,2,2,15,10
4166187256,0,2,4,3,2,2,11,8
818217974,0,2,4,4,3,2,14,9
1618435447,1,2,4,5,3,2,13,14
2694867514,1,2,4,4,3,2,11,7
3425496618,1,2,3,4,3,2,12,8
2131645892,1,2,4,5,4,2,14,16
1566177787,1,2,3,4,3,2,11,14
289719827,1,2,3,4,3,2,14,20
2357972171,1,2,3,3,3,2,8,5
990437375,1,2,3,4,3,2,10,7
3420686370,0,2,3,3,3,2,14,10
2695921856,1,2,2,3,3,2,9,6
1599450278,0,2,4,4,3,2,12,14
3466059212,1,2,3,4,3,2,14,9
258207824,0,2,4,4,3,2,12,8
3488476638,1,2,2,2,3,2,15,10
2009562059,1,2,3,3,3,2,10,13
4043066183,0,2,4,4,3,2,12,8
1487401714,0,2,4,4,3,2,14,17
78315573,1,2,3,4,4,2,14,11
3210605841,1,2,4,5,4,2,14,9
4228173570,1,2,3,4,3,2,13,8
2007979168,1,2,3,4,3,2,11,13
2685033718,0,2,4,4,3,2,14,10
2738823936,1,2,3,4,3,2,11,7
968458235,1,2,3,4,3,2,11,8
3965763583,1,2,3,4,3,2,12,9
4010081740,1,2,3,4,4,2,12,8
925106380,1,2,4,4,3,2,10,7
3473888918,0,2,4,4,3,2,14,9
2630463433,0,2,4,4,3,2,14,9
1610606830,1,2,3,4,3,2,12,16
957008896,0,2,4,3,2,2,12,9
3964434397,1,2,4,4,3,2,11,8
875442858,1,2,4,5,4,2,14,9
1128481724,0,2,4,2,2,2,15,16
586516610,1,2,4,4,3,2,13,9
1141049924,1,2,3,4,3,2,12,11
1603261896,0,2,3,3,3,2,16,18
605578905,0,2,3,3,2,2,16,10
3588607951,1,2,3,4,3,2,9,7
3205607202,0,2,3,3,3,2,11,7
582019808,1,2,3,4,4,2,14,8
71569237,1,2,3,3,3,2,10,9
1594513141,1,2,4,5,3,2,13,16
1065037940,0,2,4,3,2,2,12,7
1162525370,0,2,4,3,3,2,11,13
753818973,1,2,3,4,3,2,12,7
37899725,1,2,3,4,3,2,13,7
4227923630,1,2,3,3,3,2,10,7
2357723562,1,2,3,4,3,2,11,7
4279041848,1,2,2,3,3,2,8,6
3204258013,1,2,3,5,4,2,15,11
50557610,1,2,3,4,3,2,9,6
2055590096,0,2,4,4,3,2,14,18
1609601852,0,2,4,2,2,2,15,18
831059712,1,2,3,3,3,2,12,9
3376531022,0,2,4,4,3,2,14,9
2054847109,0,2,4,2,2,2,15,19
373706752,1,2,3,4,3,2,13,19
182092031,1,2,3,4,3,2,12,7
3748872187,1,2,3,4,4,2,12,8
3955167488,1,2,4,4,3,2,12,8
651765286,0,2,4,2,2,2,15,9
4151703284,1,2,3,4,3,2,11,9
2689652519,0,2,4,4,3,2,14,9
3777827361,1,2,3,4,3,2,17,11
2429943738,0,2,3,3,3,2,12,8
1164203335,1,2,4,4,3,2,12,12
3757814659,1,2,4,5,4,2,13,11
2886962737,1,2,3,3,3,2,14,10
1600289651,1,2,4,5,4,2,14,16
889637382,0,2,4,4,3,2,13,9
1722181363,0,2,4,4,3,2,12,13
1090496680,1,2,3,3,3,2,9,12
1393814636,1,2,3,4,3,2,13,16
895497827,0,2,4,4,3,2,14,9
709181391,0,2,3,3,3,2,14,8
3195190849,0,2,4,4,3,2,14,10
2989670448,1,2,3,4,3,2,11,8
4110389215,0,2,3,4,3,2,11,8
133723887,1,2,3,4,3,2,18,21
1063924633,0,2,4,4,3,2,14,10
178271168,1,2,3,4,3,2,10,8
3477456256,1,2,3,3,3,2,12,9
2139787136,1,2,4,4,3,2,13,17
1048474234,1,2,3,5,3,2,12,8
4279544510,1,2,4,3,2,2,9,7
3995742448,0,2,3,4,3,2,11,8
3745186559,1,2,3,4,3,2,12,8
88017535,1,2,3,3,3,2,10,11
5603186,1,2,3,4,3,2,10,11
2478158771,1,2,4,4,3,2,12,7
2777916819,0,2,2,3,2,1,10,6
503233339,1,2,4,5,4,2,13,26
859605127,0,2,4,2,2,2,15,9
3147530035,1,2,3,4,3,2,11,8
1001930551,1,2,4,4,3,2,11,7
103177999,1,2,3,4,3,2,12,12
2318311584,1,2,3,4,3,2,12,9
2561284863,1,2,4,5,3,2,10,7
4293272102,1,2,3,4,3,2,11,8
3195535119,1,2,3,4,3,2,11,8
89508198,0,2,4,4,3,2,14,16
2020195242,0,2,4,4,3,2,14,17
1550994466,0,2,3,4,3,2,12,14
2871734027,1,2,3,4,4,2,12,8
615425706,1,2,4,4,3,2,14,8
2064445952,1,2,4,4,3,2,14,16
94695676,1,2,3,5,3,2,11,13
3225396979,0,2,4,4,3,2,14,10
3138498222,1,2,3,4,3,2,8,5
2861019008,1,2,4,4,3,2,11,8
811974719,0,2,4,4,3,2,14,9
1932762112,1,2,3,3,2,2,13,14
114075372,1,2,3,4,3,2,13,13
46323543,1,2,4,4,3,2,13,6
594780415,1,2,3,3,3,2,9,5
2080366160,0,2,3,3,3,2,14,19
3555786717,1,2,3,4,3,2,11,8
3128200908,1,2,4,5,4,2,15,9
3925994052,1,2,4,4,3,2,10,7
3286369216,1,2,3,4,3,2,10,7
1509124800,0,2,4,2,2,2,12,16
2948591163,1,2,3,4,4,2,13,8
2580286553,0,2,4,4,3,2,14,9
2399506314,0,2,3,3,3,2,11,7
261033480,1,2,3,3,3,2,12,9
3503325324,1,2,3,4,3,2,8,6
543006973,1,2,3,4,3,2,9,6
2760811594,1,2,3,4,3,2,15,10
3716620936,0,2,4,4,3,2,14,10
621868480,1,2,4,4,3,2,11,7
362370453,1,2,3,3,3,2,12,19
39182421,1,2,4,3,3,2,10,7
2699448438,0,2,3,3,3,2,14,8
4223646464,1,2,3,3,2,2,11,8
3431471505,1,2,3,4,3,2,11,8
4290509339,1,2,3,3,3,2,9,7
3424701572,1,2,3,3,3,2,11,8
1664508677,0,2,4,4,3,2,14,16
1954527232,1,2,4,4,3,2,11,14
584580874,0,2,4,4,3,2,12,8
149032140,1,2,3,5,3,2,10,7
537950122,1,2,3,4,3,2,12,7
1263066351,1,2,4,5,3,2,14,16
4280169242,1,2,3,4,3,2,10,7
3271934810,1,2,3,4,3,2,11,7
2150859711,1,2,3,4,3,2,11,6
791449519,1,2,3,3,3,2,10,7
2720708923,1,2,4,4,3,2,11,7
3227896937,0,2,4,4,3,2,14,9
3187478405,1,2,4,5,4,2,13,10
3086806524,0,2,3,3,3,2,13,11
226854912,1,2,3,4,3,2,10,8
3585773712,0,2,3,3,3,2,14,10
2802038064,0,2,3,3,3,2,14,8
395268867,1,2,4,5,3,2,13,18
601942783,1,2,3,5,4,2,14,8
2721063456,1,2,3,4,3,2,11,8
2021118674,0,2,4,4,3,2,14,17
3108407946,0,2,4,4,3,2,14,10
1329901262,1,2,3,5,4,2,14,17
1070228890,1,2,3,4,3,2,17,12
2622861226,0,2,4,4,3,2,12,8
1380470856,1,2,3,3,3,2,10,12
4109639668,0,2,3,3,2,2,12,8
1061135884,0,2,4,3,2,2,12,8
3500859168,1,2,4,4,3,2,12,7
270528287,0,2,4,3,2,2,12,19
783089164,1,2,3,4,3,2,11,9
3279434615,0,2,4,4,3,2,14,9
3220683153,1,2,3,5,3,2,12,10
4031809319,0,2,4,4,3,2,12,8
2137218891,0,2,3,5,3,2,12,14
1181631596,1,2,3,4,3,2,9,10
2734142130,1,2,3,4,3,2,8,5
1794634615,1,2,4,5,3,2,14,18
362954739,0,2,3,3,3,2,14,23
1888452751,0,2,4,3,2,2,11,14
537895173,1,2,3,4,3,2,12,6
2572545109,1,2,3,4,3,2,10,7
1784705237,1,2,4,5,3,2,15,17
1952798,1,2,4,5,3,2,11,16
1152662588,0,2,4,4,3,2,12,14
1027371008,1,2,3,4,3,2,12,8
3875532456,1,2,3,4,3,2,11,10
3715682935,0,2,4,4,3,2,13,10
213708800,1,2,3,4,3,2,9,7
51140339,0,2,4,4,3,2,14,9
2848347450,1,2,4,5,4,2,18,12
2419757881,0,2,4,4,3,2,14,9
2053081224,1,2,4,4,3,2,10,13
4115448927,0,2,3,3,3,2,14,9
1353650220,0,2,3,3,3,2,12,14
4159898960,0,2,3,3,3,2,11,7
3140740204,0,2,4,4,3,2,12,9
3578785711,1,2,3,4,3,2,14,10
3867976844,1,2,3,4,3,2,13,9
154837904,0,2,4,4,3,2,13,9
1463276851,1,2,3,4,3,2,13,13
591891203,1,2,3,3,3,2,11,7
2901987071,1,2,3,5,4,2,14,9
4042477730,0,2,3,3,3,2,11,7
803999308,1,2,3,5,4,2,12,10
2628752223,0,2,4,4,3,2,13,10
1429711564,1,2,3,3,3,2,10,12
4278204610,0,2,3,3,3,2,11,9
1442146761,0,2,4,4,3,2,14,17
570427401,1,2,3,3,3,2,10,5
1873768191,1,2,3,4,3,2,11,14
2942106121,0,2,4,4,3,2,14,10
4085806980,1,2,4,4,3,2,12,9
2769231360,1,2,3,4,3,2,13,9
58138948,1,2,4,5,3,2,11,7
3970070391,0,2,3,4,3,2,11,8
3207484740,1,2,3,4,3,2,11,8
858202786,1,2,3,4,3,2,12,6
2784601429,1,2,3,4,3,2,11,8
1055732205,1,2,4,4,3,2,13,9
2776925376,0,2,3,3,3,2,15,10
1605605809,1,2,4,5,3,2,13,16
3294625623,1,2,3,5,3,2,13,7
2004300463,1,2,3,4,3,2,10,11
3000939443,1,2,4,4,3,2,14,10
851468127,1,2,4,4,3,2,10,8
2098773823,1,2,3,5,4,2,16,19
2568215379,1,2,3,5,3,2,10,6
2972832597,1,2,4,5,4,2,13,8
3757275891,1,2,3,4,3,2,11,9
2965021611,0,2,3,3,3,2,11,6
1275899653,1,2,3,4,3,2,10,11
1154227862,0,2,4,4,3,2,14,16
334842880,0,2,3,3,3,2,12,20
1728013619,1,2,4,3,3,2,11,13
2854070809,1,2,3,4,3,2,8,6
2331336541,1,2,3,5,3,2,12,8
3080892322,1,2,3,4,3,2,11,8
797773709,1,2,3,3,3,2,8,6
891237439,1,2,3,4,3,2,12,7
488819970,0,2,3,3,3,2,12,19
805055996,1,2,3,4,3,2,10,7
1142005663,1,2,3,4,3,2,10,12
931082021,1,2,3,5,4,2,12,8
4210767621,0,2,3,3,2,2,12,6
3477797976,0,2,3,3,3,2,14,10
3746552285,1,2,4,4,3,2,14,9
1013124944,0,2,4,2,2,2,15,9
1526722539,1,2,3,4,3,2,12,16
1574813169,1,2,4,5,3,2,13,17
1919614826,1,2,3,4,3,2,11,14
2273267551,1,2,3,4,4,2,15,10
1765366282,0,2,4,2,2,2,15,17
3974950003,0,2,3,3,2,2,12,7
1330530030,1,2,3,4,4,2,13,12
855676837,1,2,4,3,2,2,13,9
1065615547,0,2,4,4,3,2,12,8
2784967782,0,2,4,4,3,2,13,10
3385433263,0,2,4,4,3,2,14,9
3220928373,1,2,3,3,3,2,11,9
3755994654,1,2,4,4,3,2,13,9
3983077616,1,2,3,4,3,2,11,10
2431660592,1,2,3,4,3,2,12,8
1264532447,1,2,4,4,3,2,14,14
1448475381,1,2,3,3,3,2,11,14
3713392474,0,2,3,3,2,2,11,7
3371197168,1,2,3,3,3,2,9,8
4029681562,0,2,4,4,3,2,12,8
2425411002,0,2,3,3,3,2,14,8
3772963289,1,2,3,4,3,2,11,7
2331971375,1,2,3,4,3,2,10,6
3184916821,1,2,3,4,3,2,13,10
2060486096,0,2,4,4,3,2,14,18
3405078623,0,2,4,4,3,2,14,10
4073664079,1,2,4,5,4,2,14,9
4166165162,1,2,4,4,3,2,13,9
518960315,0,2,4,4,3,2,13,24
4291798455,0,2,3,3,2,2,12,7
3388329200,0,2,4,3,2,2,12,8
251707401,1,2,3,4,3,2,11,7
3826370099,0,2,4,4,3,2,12,8
1060477233,1,2,4,4,3,2,12,8
1601426291,1,2,3,4,3,2,10,13
617407688,1,2,4,5,3,2,12,10
1475360687,1,2,3,5,3,2,12,15
55947008,1,2,3,4,3,2,9,5
4154827264,1,2,3,3,3,2,11,8
4160065013,1,2,4,4,3,2,11,8
2071665049,1,2,3,4,3,2,10,12
2846466432,1,2,3,4,3,2,12,10
2630272707,1,2,2,3,3,2,20,13
1212473333,1,2,3,4,4,2,15,16
1168698624,0,2,3,3,3,2,12,16
3436152901,0,2,3,3,3,2,11,6
219939846,1,2,3,4,3,2,14,7
2874898271,1,2,3,4,4,2,13,6
1514929887,1,2,3,4,3,2,14,16
3740131040,0,2,3,3,3,2,13,10
2003857658,0,2,3,4,3,2,12,14
151647802,0,2,4,4,3,2,14,9
4283497098,1,2,3,4,3,2,11,9
542504883,1,2,3,4,3,2,12,7
3443985671,0,2,3,3,3,2,11,6
859583170,0,2,3,3,3,2,13,9
3427729329,1,2,3,4,3,2,11,8
145817717,1,2,3,4,3,2,12,7
2413957034,1,2,3,4,2,2,13,10
2317350775,1,2,4,5,4,2,15,8
1166542160,1,2,3,4,3,2,11,13
3756146479,1,2,4,5,3,2,14,9
2578068997,0,2,4,2,2,2,15,9
1766566536,0,2,4,4,3,2,14,17
3707649792,1,2,4,4,3,2,10,7
2100916790,0,2,4,4,3,2,14,17
3014655971,1,2,3,4,3,2,10,8
923466378,1,2,4,5,4,2,13,9
2568552252,0,2,3,3,3,2,14,9
1607939863,1,2,3,4,3,2,14,16
2001239880,1,2,3,4,3,2,9,12
335561282,1,2,3,3,3,2,12,16
2952430530,0,2,3,3,3,2,14,10
1572699637,1,2,3,4,4,2,14,18
579284360,0,2,4,4,3,2,13,9
3503982592,1,2,3,4,3,2,10,8
135043532,0,2,3,3,2,2,11,6
2773419429,1,2,3,4,3,2,12,9
3436124928,1,2,3,4,3,2,10,5
3754944431,1,2,3,4,4,2,14,10
2575865479,0,2,4,2,2,2,15,9
1364332528,1,2,3,5,3,2,11,12
4025431811,1,2,3,4,3,2,11,6
862584819,1,2,3,4,3,2,14,10
1004072584,1,2,4,5,3,2,13,11
1996378623,1,2,3,4,3,2,11,13
1961131492,1,2,3,4,3,2,12,14
905908384,1,2,3,5,3,2,12,7
200977403,1,2,3,4,3,2,10,6
4033035471,1,2,4,5,3,2,13,9
2874452827,0,2,4,4,3,2,12,7
