Function,Class,chunks0,chunks1,chunks2,chunks3,chunks4,ct,cube
3152940806,1,2,3,4,3,2,12,8
2883977207,1,2,3,4,4,2,12,6
724232288,1,2,3,5,4,2,14,11
856651059,1,2,3,4,3,2,10,6
1498495935,1,2,4,5,3,2,14,13
3435532037,0,2,4,3,2,2,12,7
322170009,1,2,4,3,3,2,13,24
3928686266,1,2,3,4,3,2,12,9
1223722179,1,2,3,4,3,2,15,18
3129539310,1,2,3,4,3,2,11,8
4255773093,1,2,4,3,3,2,11,8
951205879,1,2,3,5,4,2,14,7
2220871439,1,2,3,4,3,2,13,8
270895104,1,2,3,4,3,2,12,16
847096413,0,2,4,5,4,2,13,10
1543486015,1,2,3,4,3,2,13,17
923088807,1,2,3,4,3,2,11,5
2472502954,0,2,4,2,2,2,15,11
869055412,0,2,4,4,3,2,12,8
2945015577,0,2,3,3,3,2,14,9
2938998029,1,2,3,4,3,2,9,7
3581250700,1,2,4,4,3,2,11,8
3444346112,0,2,3,4,3,2,11,8
3637701601,0,2,4,4,3,2,14,9
2691631786,1,2,4,4,3,2,13,8
4152339112,1,2,3,3,3,2,11,10
3079116197,0,2,4,4,3,2,12,9
926360085,0,2,3,3,3,2,11,6
706422549,0,2,3,3,3,2,14,8
1283473295,1,2,4,5,3,2,13,13
3507234316,1,2,4,4,3,2,12,8
2683558399,1,2,3,4,3,2,13,10
4122022801,1,2,4,5,3,2,13,8
17039352,1,2,4,4,3,2,11,22
2005008629,0,2,4,4,3,2,12,14
1145812148,0,2,4,2,2,2,15,16
2827726607,1,2,3,4,3,2,11,8
4093635875,1,2,3,4,3,2,11,8
3405329913,0,2,4,4,3,2,13,10
3998689843,1,2,3,5,3,2,12,8
3234602175,1,2,3,4,3,2,12,7
2821913983,1,2,3,4,4,2,14,7
1267157634,0,2,3,3,3,2,13,15
1342046453,1,2,3,4,3,2,12,14
2143614860,1,2,3,3,3,2,13,18
1074110559,1,2,3,4,3,2,12,12
3838115022,1,2,3,4,3,2,12,8
1064815455,1,2,4,4,4,2,14,9
1311420138,1,2,4,4,3,2,14,14
4294045423,0,2,3,3,2,2,12,6
2216264814,1,2,4,5,3,2,13,8
1851619255,1,2,3,4,3,2,14,18
4282668344,1,2,4,4,3,2,11,7
2426577064,0,2,3,3,3,2,14,9
1547203640,1,2,4,4,3,2,12,14
3228198604,0,2,4,4,3,2,14,10
4007727585,0,2,4,2,2,2,12,8
1438078370,1,2,3,4,3,2,9,11
934759935,0,2,3,4,3,2,14,7
286544981,1,2,2,3,3,2,11,16
777899101,1,2,3,4,3,2,10,7
4287098503,1,2,3,3,3,2,10,8
1977957887,1,2,4,5,4,2,14,17
1593850214,0,2,4,4,3,2,14,16
2713436211,1,2,4,5,3,2,12,8
536805248,1,2,3,3,3,2,13,25
1356623996,1,2,3,3,3,2,9,10
3020709341,1,2,4,5,4,2,15,9
2834827978,1,2,3,4,3,2,10,7
49453,1,2,2,3,3,2,10,6
1945850024,1,2,3,4,4,2,13,15
2146942885,1,2,3,5,4,2,14,18
3062265651,1,2,3,5,3,2,12,9
3284354951,1,2,4,4,3,2,10,6
2324168708,1,2,3,3,3,2,10,6
4164451080,1,2,3,5,3,2,12,9
4194359536,1,2,3,4,3,2,8,7
4280803293,1,2,3,4,3,2,11,7
1610675507,1,2,3,5,3,2,11,11
1073974320,1,2,3,4,3,2,12,13
1884676343,1,2,3,4,4,2,14,15
3225435946,0,2,3,3,2,2,12,9
3505564402,1,2,3,4,3,2,10,8
2142203944,1,2,3,3,3,2,13,14
3708144688,1,2,3,4,3,2,10,6
285439233,1,2,3,5,3,2,13,16
2131551456,1,2,3,5,4,2,13,17
3088248301,0,2,4,4,3,2,14,10
2289190078,0,2,4,4,3,2,14,10
987387381,1,2,4,5,3,2,12,8
184093359,1,2,4,4,3,2,11,7
1199534899,1,2,3,4,3,2,12,14
4228668789,1,2,3,4,3,2,11,8
3236236461,0,2,3,3,3,2,14,8
3757440269,1,2,3,4,3,2,12,9
525410269,1,2,3,4,3,2,11,16
4009718819,1,2,4,4,3,2,12,8
63884238,1,2,3,4,3,2,10,7
3421195340,1,2,3,4,3,2,11,8
4127143368,1,2,3,4,3,2,12,8
274428755,1,2,3,5,4,2,15,21
3146415103,1,2,4,4,4,2,12,8
4280811773,1,2,4,3,3,2,9,7
4162846047,1,2,3,4,3,2,10,7
3497247283,1,2,4,4,3,2,13,9
855703798,1,2,3,4,3,2,12,6
1614237701,1,2,4,4,2,2,14,14
218165192,1,2,3,5,4,2,13,7
2247478661,0,2,3,4,3,2,14,9
3370787370,1,2,3,4,3,2,10,8
2641825599,0,2,3,4,3,2,12,7
1681980925,1,2,3,4,3,2,12,14
4009790276,1,2,3,3,3,2,11,8
4285684735,1,2,3,4,3,2,11,8
908083199,1,2,3,4,3,2,13,9
2008806650,0,2,3,3,3,2,12,15
3713855082,1,2,3,4,3,2,13,10
1366620023,1,2,3,5,4,2,14,15
243535500,1,2,3,3,3,2,9,6
905560076,0,2,4,4,3,2,14,10
2189587074,0,2,4,3,2,2,12,8
3116341529,1,2,3,4,4,2,13,9
1852652397,1,2,3,4,3,2,12,15
2000901441,0,2,3,3,3,2,11,12
1171056559,1,2,4,6,4,2,14,15
560341470,1,2,4,4,3,2,14,9
290785791,1,2,3,4,3,2,11,16
3828590643,1,2,3,3,3,2,9,7
1602076464,1,2,4,5,4,2,14,15
1826921492,0,2,4,4,3,2,14,18
3321545712,1,2,4,4,3,2,10,7
22543199,1,2,3,5,3,2,11,24
3119186923,1,2,4,5,3,2,13,9
3448750223,1,2,3,4,3,2,10,8
1692917237,1,2,4,5,3,2,16,17
3191967041,0,2,4,4,3,2,14,9
4279190603,0,2,4,3,2,2,12,7
4210740419,1,2,3,4,3,2,9,7
2283274288,0,2,3,3,2,2,12,7
943249496,1,2,3,4,3,2,9,7
1853755134,1,2,3,4,3,2,10,13
2911805440,1,2,3,4,3,2,14,10
3707775221,0,2,4,4,3,2,12,8
37691936,1,2,3,4,3,2,13,7
1604024095,1,2,3,5,4,2,15,15
2902816631,1,2,3,4,3,2,9,7
1004472415,0,2,3,4,3,2,12,8
285234462,1,2,3,4,3,2,12,16
2295977301,1,2,3,4,3,2,11,8
3804816040,1,2,3,5,3,2,12,10
1999450985,0,2,4,4,3,2,14,16
3144941722,1,2,4,5,3,2,14,9
982518179,0,2,4,4,3,2,13,9
3735936605,1,2,3,4,3,2,13,9
1466349495,1,2,3,4,3,2,12,14
4205460968,1,2,4,4,3,2,15,10
1919056418,1,2,3,4,3,2,12,12
175624157,1,2,3,4,3,2,11,6
4266428671,1,2,3,5,3,2,12,10
551389269,1,2,3,3,3,2,10,8
1204144111,1,2,3,5,3,2,13,14
3385202455,1,2,4,4,3,2,16,10
1373467648,1,2,3,5,3,2,12,13
2293139708,1,2,3,5,3,2,10,7
3620486967,1,2,3,5,4,2,14,9
4289486240,1,2,3,4,3,2,12,9
3473106345,0,2,4,2,2,2,12,8
235602427,1,2,4,4,3,2,12,7
2951414531,1,2,3,3,3,2,10,6
774081675,0,2,3,3,3,2,14,8
492114240,1,2,3,4,3,2,12,15
8412595,1,2,3,4,3,2,12,6
2891974346,0,2,4,4,3,2,13,10
3492772399,0,2,4,4,3,2,12,9
34668309,1,2,3,4,4,2,12,5
3525478520,0,2,4,4,3,2,13,10
257317379,0,2,4,4,3,2,14,9
1142864878,0,2,4,4,3,2,14,16
3959229311,1,2,4,5,4,2,15,10
3097477052,1,2,4,5,4,2,14,9
3546270607,0,2,3,4,3,2,13,10
255597437,1,2,4,3,2,2,15,7
1921151602,0,2,4,3,2,2,12,14
4287166617,1,2,3,3,3,2,11,8
3328588072,1,2,3,4,3,2,15,11
2938370760,0,2,3,3,3,2,14,10
3994149345,0,2,4,2,2,2,12,8
2278324019,0,2,4,4,3,2,12,9
791392127,1,2,3,4,4,2,12,7
2600239308,1,2,3,5,3,2,13,10
1595268557,1,2,3,4,3,2,13,14
720555772,0,2,3,3,3,2,16,11
816443562,1,2,4,3,3,2,12,8
2827659471,0,2,3,3,3,2,11,6
2284694031,0,2,4,3,2,2,12,7
4285466102,1,2,3,4,3,2,14,10
4278555055,1,2,4,5,3,2,11,7
3210198867,1,2,3,4,3,2,10,7
3216481471,1,2,3,4,3,2,13,8
4112124644,1,2,3,4,3,2,15,10
1010799603,1,2,3,3,3,2,12,8
212730711,0,2,3,3,3,2,14,8
2011036756,0,2,3,3,3,2,12,16
4277861597,1,2,3,4,4,2,12,9
2690643771,1,2,3,4,3,2,13,7
3072174079,1,2,4,5,4,2,14,8
3115274335,1,2,4,4,3,2,14,7
812613871,1,2,4,4,3,2,12,7
1600320784,1,2,4,5,3,2,13,16
201386155,1,2,3,4,3,2,13,9
4000659455,1,2,3,5,4,2,13,8
812809215,1,2,3,4,4,2,14,8
1438087077,0,2,3,3,3,2,12,14
3945967365,1,2,4,4,3,2,14,9
1903229554,1,2,3,4,4,2,12,13
1430582143,1,2,3,4,3,2,11,12
3896641196,1,2,3,4,3,2,17,12
4282447684,1,2,3,3,3,2,9,7
4050712405,1,2,3,5,4,2,14,8
467497233,1,2,4,4,3,2,15,21
2510696451,0,2,4,4,3,2,13,9
1437255178,0,2,4,4,3,2,12,14
3589619613,1,2,4,5,3,2,14,9
2411302835,1,2,4,4,3,2,12,8
1600939605,0,2,4,4,3,2,14,17
61449637,0,2,4,4,3,2,12,8
481097964,1,2,4,5,4,2,13,23
4284450840,1,2,3,4,2,2,12,8
1493395763,0,2,4,4,3,2,14,16
1409335247,1,2,4,4,3,2,12,14
3208618127,1,2,3,4,3,2,11,8
2945672083,0,2,4,4,3,2,14,10
4208823552,1,2,3,4,3,2,11,9
998226440,1,2,4,5,4,2,14,9
1022387024,0,2,4,4,3,2,14,10
2942565065,0,2,4,4,3,2,13,10
1694435824,1,2,4,4,3,2,14,16
2083781819,1,2,3,4,3,2,9,12
3014393761,1,2,3,5,4,2,13,8
1001405200,1,2,3,4,3,2,10,7
3276764991,1,2,3,5,3,2,12,7
3024401483,0,2,4,2,2,2,15,9
3198303914,1,2,3,4,3,2,13,9
2127353992,1,2,4,5,3,2,14,19
3215937199,1,2,3,4,3,2,11,8
5615358,1,2,3,4,3,2,8,9
789393359,1,2,3,4,3,2,11,5
3945319628,1,2,3,4,3,2,10,9
4123985285,1,2,3,5,3,2,11,8
871885521,1,2,3,4,3,2,14,10
300814512,1,2,3,4,3,2,11,17
4281335738,1,2,2,3,3,2,10,7
3220635831,1,2,3,3,3,2,13,9
3716742967,1,2,3,4,3,2,11,7
4286792451,1,2,3,3,3,2,11,9
3383411882,1,2,4,4,3,2,11,8
3375379200,1,2,3,3,3,2,12,8
1604332149,1,2,3,3,3,2,10,12
214896378,1,2,3,4,3,2,11,8
84454408,1,2,3,4,3,2,11,12
2883452108,1,2,4,4,3,2,12,8
1875222538,0,2,4,4,3,2,14,18
136356000,1,2,2,3,3,2,9,7
4152291614,1,2,3,3,3,2,16,10
2697904328,1,2,3,5,4,2,13,10
2863312546,1,2,3,2,2,2,8,7
461359240,1,2,4,4,4,2,13,21
3849676671,1,2,3,5,3,2,13,8
3585191867,1,2,4,5,4,2,12,7
3657023728,0,2,3,3,3,2,11,8
501206784,1,2,3,4,3,2,12,19
2941586399,1,2,3,4,3,2,13,7
3098805007,0,2,4,4,3,2,12,8
4080066815,1,2,3,4,3,2,11,8
1566378231,0,2,4,3,2,2,12,13
2294253720,1,2,3,4,3,2,10,6
1979692287,1,2,2,4,3,2,11,14
690612910,1,2,4,4,3,2,13,9
3274903552,1,2,3,3,2,2,11,7
4177970745,1,2,2,3,3,2,22,15
1113600096,0,2,3,3,3,2,14,14
1571609775,1,2,3,5,4,2,14,15
2948354175,1,2,3,4,3,2,13,8
2245710032,1,2,3,4,3,2,11,8
2861204154,1,2,3,3,3,2,14,9
183127791,1,2,3,5,3,2,10,6
1189916591,1,2,4,5,3,2,11,14
336890908,1,2,3,4,3,2,12,16
16884464,1,2,3,4,3,2,10,18
791292462,1,2,3,4,3,2,9,6
2801595305,0,2,4,4,3,2,13,10
3120150528,1,2,3,4,4,2,13,10
73713800,1,2,3,3,3,2,13,15
1347457887,0,2,4,3,2,2,12,13
722448264,1,2,3,5,4,2,14,9
16107067,1,2,4,4,2,2,14,9
1520790006,1,2,3,3,3,2,21,25
3212819202,1,2,3,4,4,2,13,9
3587515866,0,2,4,4,3,2,14,9
2138247135,1,2,3,4,3,2,11,13
202121643,1,2,3,4,3,2,10,6
3148920848,1,2,3,4,4,2,13,9
2382577664,1,2,3,4,3,2,14,8
3958764021,1,2,3,4,3,2,11,8
67388998,1,2,2,3,2,1,8,7
12635308,1,2,3,3,2,2,10,8
4163566848,1,2,4,4,3,2,11,8
2201747471,1,2,3,3,3,2,12,8
2952773199,1,2,3,4,3,2,14,9
70521137,1,2,3,4,3,2,11,9
2155893111,1,2,3,4,3,2,11,6
4264349679,1,2,3,4,3,2,13,10
2138104864,1,2,3,5,4,2,13,16
1660038946,1,2,4,3,3,2,15,16
2223255249,0,2,4,4,3,2,13,9
1073152115,1,2,3,4,3,2,12,7
1374944340,0,2,3,3,3,2,14,16
4003064834,1,2,4,4,3,2,13,10
2436756789,1,2,4,5,4,2,15,8
4080792234,0,2,3,4,4,2,13,8
3146524,1,2,3,3,3,2,11,5
2378074299,0,2,4,3,2,2,12,7
3845219633,1,2,3,4,3,2,11,7
4294949965,1,2,2,4,3,2,11,7
996088763,0,2,3,4,3,2,11,7
3507148554,1,2,3,5,3,2,12,6
519049472,0,2,4,3,2,2,12,18
3709177168,1,2,4,5,3,2,11,8
4029712199,0,2,4,4,3,2,12,8
454746850,1,2,3,5,3,2,12,18
3278491493,0,2,4,2,2,2,15,10
3739081432,0,2,3,4,3,2,10,7
3737953958,1,2,3,5,3,2,12,9
3152996891,1,2,4,4,3,2,13,10
1124468230,1,2,3,3,2,2,13,13
829305437,1,2,4,4,3,2,13,9
3217829647,1,2,3,4,3,2,12,8
4039356316,0,2,4,2,2,2,15,10
4148155323,1,2,3,5,4,2,14,9
4291583860,1,2,3,4,3,2,10,7
4000084479,1,2,3,4,4,2,15,10
3234719949,1,2,3,4,3,2,12,8
201063435,1,2,3,4,3,2,11,8
4281519565,1,2,3,2,2,2,9,6
4121731212,1,2,3,4,3,2,11,10
3986279645,1,2,3,3,3,2,11,8
138674428,1,2,3,4,3,2,11,6
1910368256,1,2,3,4,3,2,13,15
2593841082,0,2,3,3,2,2,12,8
1594952360,1,2,4,4,3,2,11,12
3503651831,1,2,4,5,4,2,15,8
3340828479,1,2,3,4,3,2,13,7
2942709282,1,2,3,5,3,2,13,9
179518368,0,2,3,3,3,2,14,8
3724345404,0,2,3,3,3,2,11,7
285671508,1,2,3,4,3,2,11,14
1437233049,1,2,3,3,3,2,13,16
1775856362,1,2,3,4,3,2,13,17
3097785448,1,2,4,4,3,2,16,12
1165299744,1,2,4,3,2,2,12,12
4122720187,1,2,3,4,3,2,11,7
42858615,1,2,4,4,3,2,14,9
1930821585,1,2,3,5,3,2,11,14
867908683,0,2,4,4,3,2,14,9
1080092143,1,2,3,4,3,2,11,11
2768241946,1,2,3,4,3,2,12,7
1272605562,1,2,3,4,3,2,12,14
871444529,1,2,3,4,3,2,9,5
4252701115,0,2,4,4,3,2,13,9
1191141391,1,2,4,4,3,2,12,15
536788983,1,2,3,3,3,2,12,24
1111681730,0,2,3,4,3,2,11,13
1768497480,0,2,3,3,2,2,16,20
2396933838,1,2,3,4,3,2,12,9
2719285431,0,2,3,3,3,2,12,7
4287626922,1,2,3,4,4,2,11,9
2145095,1,2,3,4,3,2,12,7
3494383372,1,2,3,4,3,2,14,9
2003208086,0,2,4,2,2,2,15,18
4123445754,0,2,4,4,3,2,13,10
92253327,1,2,4,6,4,2,14,17
3699305472,1,2,4,4,4,2,14,11
286358343,1,2,4,4,3,2,12,19
790876128,1,2,3,5,3,2,11,7
581662527,1,2,3,4,3,2,13,6
638007062,1,2,4,5,3,2,12,7
1676661743,1,2,3,4,3,2,13,16
1573818367,1,2,3,4,4,2,15,17
1074302984,1,2,3,4,3,2,12,12
2925330435,1,2,3,4,3,2,12,7
179376052,0,2,4,4,3,2,12,7
213582079,1,2,3,3,2,2,8,5
2012717615,1,2,3,4,3,2,12,13
1592844024,0,2,3,4,3,2,12,16
1057985882,0,2,4,4,3,2,14,9
3234633062,0,2,4,4,3,2,14,9
431095089,1,2,4,4,3,2,13,21
110693395,1,2,3,3,3,2,16,15
4294942413,1,2,2,3,3,2,12,8
1963980711,1,2,3,4,3,2,11,13
3135016927,1,2,4,5,4,2,13,9
2163470075,0,2,3,4,3,2,12,8
4281724928,1,2,3,4,3,2,8,6
3436364765,0,2,4,4,3,2,14,9
44172629,1,2,3,3,3,2,9,5
217096442,1,2,3,3,3,2,10,8
4294294442,1,2,3,3,3,2,8,6
842870528,1,2,4,5,3,2,14,9
3558194975,1,2,4,5,4,2,15,8
1551257840,1,2,4,5,3,2,13,14
90573420,1,2,4,3,3,2,14,15
3211849280,1,2,4,4,4,2,13,9
3655326097,1,2,3,4,3,2,12,10
4098101745,0,2,3,3,3,2,14,8
2066643921,0,2,4,4,3,2,13,17
1297461408,1,2,3,3,3,2,13,14
779565683,1,2,4,5,3,2,13,8
2785805225,0,2,4,4,3,2,13,9
3578322176,1,2,3,4,3,2,12,9
44096732,1,2,4,4,3,2,11,7
709197856,0,2,3,3,3,2,15,10
1434747972,0,2,3,3,3,2,14,16
721414783,1,2,3,3,2,2,11,7
3716623735,0,2,4,4,3,2,13,10
401502702,1,2,3,3,2,2,13,24
2280687616,0,2,4,3,2,2,12,9
3523539184,1,2,3,3,3,2,12,8
51175121,0,2,4,4,3,2,14,9
2136329167,1,2,4,5,4,2,13,15
3082229154,0,2,3,3,3,2,14,9
4027511066,1,2,4,3,3,2,13,7
2248958656,1,2,3,3,2,2,16,11
2868533242,1,2,3,4,3,2,9,6
3291545816,1,2,3,4,4,2,15,9
1273084910,0,2,4,4,3,2,13,17
1964064527,1,2,3,4,3,2,11,12
3172334065,1,2,3,4,3,2,11,9
1850498397,1,2,3,3,3,2,8,10
1145800823,0,2,4,4,3,2,14,16
1428553693,1,2,4,4,3,2,11,13
3659913946,0,2,4,2,2,2,15,10
989842154,1,2,3,4,3,2,12,8
4278211087,1,2,3,4,3,2,9,5
3239029152,1,2,4,4,3,2,14,10
2901212996,1,2,3,4,3,2,11,8
2283946227,1,2,3,5,3,2,12,8
4080743223,1,2,2,3,3,2,9,6
3085268965,1,2,3,4,3,2,13,9
1598512935,1,2,3,4,3,2,12,12
3539980540,0,2,3,4,3,2,10,7
3384724158,1,2,4,4,3,2,14,10
815438233,0,2,4,4,3,2,12,8
2667582858,0,2,3,3,3,2,12,8
1916891762,0,2,4,3,2,2,12,13
4151787266,1,2,3,5,4,2,13,8
3742597107,1,2,3,4,3,2,11,7
600294339,1,2,4,4,3,2,12,8
2864421303,1,2,3,3,3,2,13,8
206985475,0,2,4,4,3,2,13,9
532614700,1,2,3,4,3,2,12,20
4123455548,0,2,4,4,3,2,14,10
721103571,1,2,3,4,3,2,12,8
3723416094,0,2,4,4,3,2,13,10
556719838,0,2,4,4,3,2,14,9
1203193928,0,2,4,4,3,2,14,17
2212102352,1,2,3,5,4,2,13,8
2197262071,1,2,3,4,3,2,11,7
3009639212,1,2,4,4,3,2,15,11
3752842191,1,2,3,5,3,2,11,8
55990617,0,2,4,4,3,2,14,9
1007685626,1,2,4,5,3,2,12,7
3539653335,0,2,3,3,3,2,12,8
54783072,1,2,4,5,3,2,10,7
3164995343,1,2,3,5,3,2,12,8
2228221903,1,2,3,4,3,2,10,6
3571386383,1,2,3,4,3,2,11,8
4227860880,1,2,3,4,3,2,14,10
1543473373,1,2,3,4,3,2,11,13
572578005,0,2,3,3,3,2,12,9
4244788565,1,2,4,3,2,2,10,6
239931119,1,2,3,4,3,2,12,6
3688575889,1,2,4,4,3,2,12,9
2699886499,1,2,3,3,3,2,12,9
494902527,1,2,3,4,4,2,12,19
2110193034,1,2,3,4,3,2,14,18
2880435174,1,2,4,5,3,2,14,8
4081103628,1,2,4,3,3,2,9,7
889888672,0,2,4,4,3,2,14,10
990394552,1,2,3,4,3,2,10,7
4111137481,0,2,4,4,3,2,14,10
4038090175,1,2,4,4,3,2,12,7
1062588223,1,2,3,3,3,2,11,7
1598816081,1,2,3,4,3,2,11,13
4033462361,0,2,4,4,3,2,14,9
4026597103,1,2,3,3,2,2,9,7
2210630563,1,2,3,4,4,2,13,9
1156474510,1,2,3,4,3,2,12,15
1651144563,1,2,4,4,3,2,11,12
92251533,1,2,4,5,3,2,13,15
3472888541,0,2,4,4,3,2,12,7
1185341439,1,2,3,3,3,2,13,15
4006399947,1,2,3,4,3,2,10,9
2085599360,1,2,4,5,3,2,12,16
1617253206,0,2,4,4,3,2,14,16
2286744320,1,2,4,4,3,2,11,7
814237559,1,2,3,3,3,2,11,7
832294606,0,2,4,4,3,2,12,8
1782873983,1,2,3,4,3,2,11,15
1956009110,1,2,3,4,3,2,13,15
3148629179,1,2,4,4,3,2,13,10
4240220832,1,2,3,5,4,2,12,9
1162933744,1,2,3,4,3,2,8,9
1414836240,1,2,3,4,3,2,8,10
856703027,1,2,3,3,2,2,11,7
1192348876,1,2,3,4,3,2,9,9
195657721,1,2,3,6,4,2,14,8
3244498019,1,2,3,4,3,2,15,10
3610244095,1,2,3,4,3,2,14,9
2602240546,1,2,3,4,3,2,12,7
657127287,1,2,3,4,3,2,11,8
1895887866,1,2,3,5,3,2,13,14
1708104346,0,2,4,2,2,2,15,18
2908562725,1,2,4,4,3,2,11,8
933510396,1,2,4,4,3,2,14,8
151191722,1,2,3,4,3,2,10,6
2004403455,1,2,4,5,3,2,14,17
2527762854,1,2,2,3,3,2,20,13
4287451605,1,2,4,5,4,2,13,8
4030885890,1,2,3,4,3,2,12,8
92783363,1,2,3,4,3,2,13,13
1594687164,1,2,3,5,4,2,13,14
1493800389,0,2,4,4,3,2,14,16
4217368367,1,2,3,4,4,2,12,9
3437778144,1,2,3,5,4,2,14,10
2493159065,1,2,3,4,3,2,15,9
2410398595,1,2,3,5,4,2,14,10
637347237,0,2,3,4,3,2,11,8
638914833,1,2,3,3,3,2,10,5
1355463603,1,2,4,5,4,2,15,16
1120420456,1,2,3,4,3,2,12,13
3788067570,1,2,4,5,3,2,15,10
2852167730,1,2,3,4,3,2,10,6
3720282298,1,2,3,4,3,2,10,7
1191567173,1,2,3,4,4,2,14,13
4293982705,1,2,2,3,3,2,8,6
2135371687,1,2,4,5,3,2,13,16
2257201963,1,2,4,4,3,2,14,9
84605497,0,2,4,4,3,2,14,16
4117153365,0,2,4,4,3,2,14,10
147783165,1,2,3,4,2,2,12,8
2161377119,1,2,4,4,3,2,11,7
2313023247,1,2,3,5,4,2,14,7
4260898216,1,2,3,5,3,2,9,8
964556020,1,2,3,4,3,2,12,7
17801999,1,2,3,4,3,2,9,16
406994751,1,2,4,4,3,2,13,21
3405572736,1,2,3,5,4,2,14,12
3974416078,1,2,4,4,3,2,11,9
138807370,1,2,3,4,3,2,13,7
1634122683,1,2,4,3,2,2,13,15
2583744341,0,2,4,3,2,2,12,7
624235776,1,2,3,4,3,2,11,6
1325408938,1,2,3,4,3,2,10,11
134514751,1,2,3,4,3,2,12,5
3908776819,1,2,3,5,4,2,12,9
2649042405,1,2,4,5,3,2,14,11
1000488704,1,2,3,4,3,2,12,7
2578090205,1,2,2,4,2,1,10,6
324542976,1,2,4,4,3,2,14,19
3707821319,0,2,3,3,2,2,8,4
654594223,1,2,4,4,3,2,13,7
134204127,1,2,3,5,4,2,13,14
1743401983,1,2,4,3,2,2,10,14
3288285786,0,2,3,3,3,2,14,9
3337959162,0,2,4,4,3,2,13,10
3134185219,1,2,4,4,3,2,13,9
1435354373,1,2,3,4,4,2,13,13
1278565725,1,2,3,5,3,2,14,14
3199188799,1,2,3,4,4,2,12,8
754109644,1,2,3,3,3,2,11,9
1433885319,0,2,4,4,3,2,14,16
3584724172,1,2,3,4,3,2,13,9
1156286503,0,2,4,4,3,2,14,16
4160383738,1,2,3,4,3,2,13,11
2633669833,0,2,4,4,3,2,14,10
2382024136,1,2,3,4,3,2,11,8
3755963163,1,2,4,4,3,2,13,8
4123426105,1,2,4,3,3,2,16,11
818920444,1,2,3,4,3,2,11,8
1515490036,1,2,3,5,3,2,11,14
2298588449,1,2,3,4,3,2,10,6
3236200383,1,2,3,4,4,2,14,9
3275296522,0,2,4,4,3,2,14,10
4294897227,1,2,3,4,3,2,14,11
3227930658,1,2,3,4,3,2,12,8
2718624844,1,2,4,4,3,2,10,8
3042290312,1,2,4,4,3,2,11,8
2869898019,1,2,3,5,4,2,14,7
2003850501,0,2,3,3,3,2,11,12
960039669,0,2,4,2,2,2,12,8
1149788034,1,2,4,4,3,2,13,14
2834833215,1,2,3,5,3,2,11,7
913772095,1,2,3,5,4,2,13,7
4260826560,1,2,3,4,3,2,12,8
2679095200,1,2,4,4,3,2,10,8
3220929660,1,2,3,4,3,2,11,9
578287613,1,2,3,4,3,2,10,7
4286119116,1,2,3,4,3,2,12,10
3461340767,1,2,3,4,3,2,10,6
1320239425,0,2,4,4,3,2,13,15
261091359,1,2,3,4,3,2,11,7
707436578,1,2,2,3,3,2,8,6
3187515628,1,2,3,4,3,2,11,8
1510994592,1,2,3,4,3,2,11,13
3622305765,1,2,3,5,3,2,12,9
2100125519,1,2,3,4,3,2,11,14
2365637632,1,2,2,3,3,2,10,7
2146962680,1,2,3,4,3,2,11,14
2128608509,1,2,3,4,3,2,12,16
2432696329,1,2,3,3,3,2,13,8
2863180390,1,2,3,3,3,2,10,7
925351930,1,2,3,4,3,2,10,7
3797639007,1,2,4,4,3,2,14,8
487723298,1,2,4,3,3,2,12,18
4093249455,1,2,3,4,3,2,12,7
66275255,0,2,4,3,2,2,12,7
3123323552,1,2,3,4,4,2,13,10
1819054943,0,2,4,2,2,2,15,18
268867840,1,2,3,4,3,2,14,18
3206485471,1,2,3,4,3,2,13,7
2901462784,1,2,3,3,3,2,10,8
1632974677,1,2,4,4,3,2,13,13
2509606281,1,2,3,4,3,2,11,7
2120125966,1,2,3,4,3,2,10,14
2589339900,0,2,4,2,2,2,12,9
518961995,0,2,4,4,3,2,13,24
3474967871,1,2,3,4,3,2,10,6
440119551,1,2,3,5,4,2,14,21
1523088064,1,2,4,4,3,2,12,14
473226615,0,2,3,3,3,2,14,23
2622290956,1,2,4,4,3,2,11,9
1719874502,1,2,3,4,3,2,15,17
4042252577,1,2,4,5,3,2,13,9
4242534528,1,2,3,4,3,2,10,8
1281198300,1,2,3,5,3,2,11,13
815072166,0,2,4,4,3,2,13,9
2332094471,1,2,3,5,3,2,12,7
502053373,1,2,4,6,4,2,14,23
3374883,1,2,3,4,3,2,10,6
3957648155,0,2,4,4,3,2,13,10
3301187696,1,2,3,4,3,2,10,6
251591918,1,2,3,4,3,2,13,9
923754239,1,2,4,4,3,2,13,8
1237928907,1,2,3,4,3,2,9,11
960087797,0,2,4,2,2,2,15,10
3436180988,1,2,3,3,3,2,10,6
1054008109,1,2,3,3,2,2,17,13
3287338179,0,2,2,3,2,1,11,7
2007760878,1,2,3,3,3,2,10,13
1442380940,1,2,3,4,4,2,14,17
1349742656,1,2,3,4,3,2,9,11
3497516400,0,2,3,3,3,2,14,9
3930868970,1,2,3,4,2,2,15,11
2349351116,1,2,2,3,3,2,11,8
2600097621,1,2,3,4,3,2,13,9
2964279327,1,2,3,3,3,2,10,6
2009288691,1,2,3,5,3,2,12,14
2757164885,1,2,4,4,3,2,12,8
4093381718,0,2,4,4,3,2,14,9
821099058,0,2,3,3,3,2,11,7
4277666054,1,2,3,3,3,2,15,11
1494128998,1,2,4,4,3,2,17,19
