Function,Class,chunks0,chunks1,chunks2,chunks3,chunks4,ct,cube
4210743085,1,2,3,3,3,2,14,10
3489598384,1,2,3,4,3,2,12,8
669747268,0,2,4,4,3,2,14,10
423317759,1,2,3,4,3,2,10,16
905186756,1,2,3,5,3,2,11,8
1993651187,1,2,3,4,4,2,14,18
4151564543,1,2,3,4,4,2,14,9
855864148,1,2,3,4,3,2,13,6
183893770,1,2,2,2,2,1,10,7
1439178120,1,2,4,5,3,2,12,13
2242200660,1,2,3,4,3,2,12,7
2690886249,0,2,4,4,3,2,14,9
2829643872,1,2,3,4,3,2,11,9
1347604730,1,2,3,4,3,2,10,11
1061140917,1,2,4,4,3,2,12,8
3477295184,1,2,3,3,3,2,9,6
1650590820,1,2,3,4,3,2,11,12
1347421221,1,2,3,4,3,2,11,9
2968553983,1,2,3,4,3,2,13,8
4004831675,0,2,4,4,3,2,13,10
3469722352,1,2,3,4,3,2,10,8
468426832,0,2,4,4,3,2,14,24
247513102,0,2,3,3,2,2,14,10
1327451165,0,2,3,3,3,2,11,11
4241475834,0,2,3,3,3,2,12,9
1325314306,1,2,4,4,4,2,16,17
3437420778,1,2,3,4,4,2,13,9
4039118944,1,2,2,4,3,2,11,7
362239383,1,2,3,4,3,2,11,16
3666598655,1,2,3,4,3,2,12,7
208307298,1,2,4,4,3,2,12,9
1934828288,1,2,3,4,3,2,9,11
1316454199,1,2,3,5,4,2,13,14
3200167950,0,2,3,3,3,2,14,10
813476586,1,2,3,3,3,2,13,8
78950580,0,2,3,3,2,2,12,13
184158394,1,2,3,3,3,2,10,7
3932588100,1,2,3,4,3,2,9,8
3375810821,0,2,4,2,2,2,15,9
125779955,1,2,3,4,3,2,13,17
1190645427,0,2,4,5,3,2,11,15
1719113351,0,2,4,2,2,2,15,18
3579130711,1,2,3,4,3,2,12,6
9191287,1,2,3,4,3,2,10,5
2596327231,0,2,4,4,3,2,14,10
2545154007,1,2,3,5,4,2,13,9
933066655,1,2,3,5,4,2,12,7
671031360,1,2,3,4,4,2,13,8
3978161634,0,2,4,4,3,2,13,10
2684350967,1,2,3,3,3,2,13,9
3149149132,0,2,4,4,3,2,12,9
872169395,1,2,3,4,3,2,11,8
4281378154,0,2,4,4,3,2,14,10
2324968243,1,2,4,4,3,2,12,8
4034949168,1,2,2,3,3,2,8,7
1360290068,1,2,3,3,3,2,14,14
439529391,1,2,3,4,3,2,10,16
15659233,0,2,4,3,2,2,12,8
4294575946,1,2,3,4,3,2,12,8
3939888117,1,2,3,4,3,2,11,7
4027707422,0,2,4,3,2,2,11,6
3773186303,1,2,3,4,4,2,13,6
2429890807,1,2,3,4,3,2,13,7
4212231185,1,2,4,4,3,2,10,7
3021882385,0,2,4,4,3,2,13,9
3746359532,1,2,3,5,3,2,15,12
1042698191,1,2,4,5,4,2,14,9
4082718460,0,2,4,4,3,2,13,10
3271596378,0,2,4,4,3,2,13,9
909526598,1,2,2,3,2,1,9,6
1604359007,0,2,4,2,2,2,15,18
992119330,1,2,3,4,3,2,11,8
4293351237,1,2,3,4,3,2,12,8
1733649476,1,2,3,4,3,2,9,11
1186485928,1,2,3,3,3,2,13,16
3438106605,1,2,4,5,3,2,12,8
3485727997,1,2,3,4,3,2,10,6
3388668421,0,2,4,2,2,2,15,10
1408979767,1,2,3,5,3,2,12,13
3137114352,1,2,3,4,3,2,12,10
266383504,1,2,3,4,3,2,13,10
2415339315,1,2,4,5,4,2,14,8
2077324510,0,2,4,4,3,2,13,17
4160769151,1,2,4,5,3,2,12,8
838476522,1,2,3,4,3,2,12,9
2374864258,0,2,4,3,2,2,12,8
2894397429,1,2,3,4,3,2,13,8
2021140560,0,2,3,3,3,2,12,16
1016332112,0,2,4,4,3,2,14,10
235458479,0,2,3,4,4,2,12,8
2146644209,1,2,3,5,4,2,11,13
1769669376,1,2,4,4,3,2,13,15
131068875,1,2,4,5,3,2,10,12
868483272,1,2,3,4,3,2,9,7
1058342159,0,2,3,3,3,2,11,6
2922314922,1,2,3,5,4,2,14,10
445984831,1,2,4,3,2,2,13,20
4114956207,1,2,4,4,3,2,11,8
903684061,1,2,3,5,3,2,10,6
666334199,1,2,3,4,3,2,13,7
2427518200,1,2,3,4,4,2,11,8
872352259,1,2,3,4,3,2,8,5
3498643200,1,2,3,5,3,2,13,8
2845452448,1,2,3,4,4,2,17,12
1958000953,1,2,4,4,3,2,15,16
3479870058,0,2,4,4,3,2,14,11
3708935553,1,2,3,3,2,2,11,7
4027641978,1,2,3,4,3,2,11,6
1408311093,0,2,3,3,3,2,14,16
68039741,1,2,3,5,3,2,11,11
3015179512,1,2,3,4,3,2,12,9
1963842957,1,2,4,5,3,2,11,13
2349893649,0,2,3,2,2,2,10,6
4244177921,1,2,3,3,3,2,9,7
3032162030,0,2,4,4,3,2,13,10
2117041706,1,2,3,4,3,2,9,12
3957851156,1,2,3,4,3,2,14,10
4284114627,0,2,4,4,3,2,13,10
2512426691,0,2,4,2,2,2,15,9
869986544,1,2,4,3,3,2,9,7
1609810658,1,2,4,5,4,2,13,16
1072915881,0,2,4,4,3,2,13,10
3141852629,1,2,3,4,3,2,11,8
819802249,1,2,3,4,3,2,9,6
960271158,1,2,2,3,3,2,16,11
1128528124,1,2,3,4,3,2,10,11
4022349776,1,2,4,3,3,2,10,7
3612956633,1,2,3,4,3,2,13,9
1352706132,0,2,3,3,2,2,14,16
2042246586,1,2,4,4,3,2,14,16
4033477733,0,2,4,4,3,2,14,9
822032312,1,2,4,4,3,2,12,8
168206508,0,2,4,3,2,2,12,7
160490302,1,2,4,4,2,2,19,11
791619695,1,2,3,4,3,2,13,7
1415407359,1,2,3,4,3,2,11,14
2905350188,1,2,3,4,3,2,13,9
3145151402,1,2,2,3,2,1,10,7
1715168831,1,2,3,3,3,2,9,10
3255778304,1,2,3,4,3,2,12,9
4283380616,1,2,3,4,3,2,10,8
18944236,1,2,4,5,3,2,11,18
3964923483,1,2,3,4,3,2,13,8
1222817810,0,2,4,4,3,2,13,16
50682373,1,2,3,4,3,2,10,5
2543842261,1,2,4,5,4,2,15,9
4009764192,1,2,4,5,3,2,14,9
454676428,1,2,3,4,3,2,11,17
3611670455,0,2,3,5,3,2,15,9
3493919464,1,2,3,4,3,2,12,10
2940269504,1,2,4,4,3,2,11,8
586022991,1,2,3,4,3,2,10,5
2965043887,1,2,3,4,3,2,11,7
1681129729,1,2,3,4,3,2,13,11
1139411967,1,2,4,4,3,2,15,15
1290793164,1,2,3,5,3,2,12,15
3767533407,1,2,3,4,3,2,12,9
1550815343,0,2,4,4,3,2,14,18
3957278047,1,2,4,5,4,2,12,8
2885611263,1,2,2,3,3,2,10,7
1157562658,1,2,3,4,3,2,11,10
4117153382,0,2,4,4,3,2,12,9
3999204055,1,2,4,5,3,2,12,8
721399999,1,2,3,4,3,2,12,7
16853640,1,2,3,4,3,2,10,18
502582732,1,2,3,5,4,2,14,20
1026559282,1,2,4,4,3,2,11,6
1342896955,1,2,3,3,3,2,11,12
3142272187,0,2,4,2,2,2,15,10
122912639,0,2,3,4,3,2,11,13
1067004108,1,2,4,4,3,2,10,7
2189603790,0,2,3,3,3,2,14,8
4025379402,1,2,3,4,3,2,11,10
633277871,1,2,3,4,3,2,13,8
3352074188,1,2,3,3,3,2,11,8
2144436085,1,2,3,4,3,2,13,15
455838475,1,2,3,4,3,2,12,19
4003897572,1,2,4,5,3,2,13,8
2191569120,0,2,3,3,3,2,14,9
4023316394,1,2,3,4,3,2,10,8
2691631813,0,2,4,4,3,2,14,9
3014785752,1,2,3,5,3,2,11,9
1461895402,1,2,4,5,4,2,14,15
544720215,1,2,4,5,4,2,16,8
3707769551,0,2,4,4,3,2,12,7
3431224814,1,2,3,4,3,2,12,9
1058218739,1,2,3,4,3,2,13,7
3286318272,1,2,3,4,3,2,15,11
1429230863,1,2,3,2,3,2,7,7
1437646640,1,2,3,4,3,2,13,15
1554216330,1,2,2,3,3,2,18,19
4284457541,1,2,3,4,3,2,12,8
2829643552,1,2,3,3,3,2,9,8
4294042092,1,2,4,4,3,2,13,9
4113847600,1,2,3,5,3,2,10,7
251448032,1,2,3,4,4,2,13,11
1664507957,0,2,4,4,3,2,14,16
207181315,0,2,4,4,3,2,13,9
2868925098,1,2,3,4,3,2,12,7
1278853168,1,2,3,4,3,2,14,14
2290614031,0,2,4,3,2,2,12,7
4281290274,1,2,3,4,4,2,13,9
539152207,1,2,4,4,3,2,11,7
1258271044,1,2,4,4,3,2,13,16
2609095555,1,2,3,4,3,2,12,9
3019547387,1,2,3,4,3,2,11,7
1549753678,1,2,3,4,3,2,11,13
4243809642,0,2,4,4,3,2,13,10
16776124,1,2,3,3,3,2,10,8
207197632,0,2,4,4,3,2,13,9
3831562031,1,2,3,5,4,2,13,9
3815039076,1,2,3,4,3,2,11,8
4160763847,1,2,4,4,3,2,13,9
2224063536,1,2,3,3,3,2,13,8
2437517585,1,2,3,3,3,2,14,9
847225791,1,2,3,5,4,2,15,7
1325037296,1,2,4,4,3,2,13,15
1305329856,1,2,3,4,3,2,10,12
1490865372,1,2,3,4,3,2,12,14
806368560,1,2,3,3,3,2,9,5
491304887,0,2,4,4,3,2,14,24
211376588,0,2,4,4,3,2,14,9
2399956863,1,2,3,4,3,2,13,9
2868403983,1,2,3,3,3,2,11,8
537797423,1,2,3,5,3,2,11,6
1930686088,1,2,3,5,3,2,12,15
2718597039,1,2,3,4,3,2,13,8
56186380,0,2,4,4,3,2,13,9
2853224499,1,2,3,4,3,2,11,8
3200183040,0,2,3,3,2,2,11,9
3449151381,1,2,3,4,3,2,12,8
1333759991,1,2,3,4,3,2,12,16
2880061696,1,2,3,3,3,2,8,6
4283640715,1,2,4,5,4,2,14,8
2716775930,1,2,4,5,3,2,13,9
2075818169,1,2,4,5,3,2,13,17
263274431,1,2,3,5,3,2,11,6
3896229936,1,2,3,4,3,2,12,9
1968536829,1,2,3,4,4,2,12,12
3777957,1,2,3,4,3,2,11,7
3128418295,1,2,3,5,4,2,14,10
3149708200,1,2,3,4,3,2,11,8
2831273028,1,2,4,5,3,2,14,10
2438828887,1,2,4,3,3,2,11,7
3489432996,0,2,3,3,3,2,14,10
1559132151,1,2,4,5,4,2,13,15
3987987571,1,2,3,3,3,2,14,11
1846208192,0,2,3,5,3,2,13,16
1976811507,1,2,4,4,3,2,14,18
262509448,1,2,4,5,3,2,15,10
826232922,1,2,3,4,3,2,11,6
3232977071,1,2,4,4,3,2,12,8
1150746388,1,2,4,4,3,2,14,16
2519963166,1,2,4,4,3,2,16,10
485036016,1,2,4,4,3,2,16,27
2734694963,1,2,3,4,3,2,10,6
1289686623,0,2,3,5,4,2,14,14
855594649,1,2,4,4,3,2,13,9
1078626826,1,2,3,4,3,2,10,11
1764972803,0,2,4,4,3,2,14,16
1437235064,0,2,4,4,3,2,12,14
2256886106,1,2,3,3,3,2,17,11
751566933,1,2,4,4,3,2,10,7
3165633935,1,2,3,4,3,2,11,7
3830442127,1,2,3,3,3,2,14,11
1499027421,1,2,3,4,3,2,12,13
3609581333,1,2,4,4,3,2,13,8
2818438565,1,2,3,4,3,2,11,9
774028561,1,2,3,5,3,2,14,9
2198598403,1,2,3,4,3,2,12,7
1024276745,1,2,3,4,3,2,8,6
402739285,1,2,3,4,3,2,13,17
1943663355,1,2,3,5,4,2,13,15
4043109170,1,2,3,3,3,2,11,7
3472883464,1,2,3,3,2,2,10,8
406341495,1,2,3,5,3,2,12,17
2862783130,1,2,3,3,3,2,11,7
2332013235,1,2,3,5,4,2,13,8
668527595,0,2,4,4,3,2,13,10
4217101781,1,2,3,4,3,2,11,8
2688814927,0,2,3,3,3,2,12,7
2700099436,1,2,4,5,3,2,13,9
2307928624,1,2,3,4,4,2,15,10
3723726755,1,2,4,5,3,2,13,8
3621814048,1,2,4,5,4,2,15,11
1428497460,1,2,4,4,3,2,14,14
1443050342,0,2,4,4,3,2,14,16
3139161855,1,2,3,4,3,2,11,7
4286563908,1,2,3,4,3,2,12,8
1560063148,1,2,3,2,3,2,7,10
838860794,1,2,3,4,3,2,9,7
3802276080,1,2,3,4,3,2,11,9
4051501453,1,2,4,3,3,2,12,8
252423663,1,2,4,4,3,2,13,7
3675520501,1,2,3,4,3,2,13,9
3285909657,0,2,3,3,3,2,14,8
4114956561,1,2,3,4,3,2,14,8
253788154,1,2,3,5,3,2,12,7
2578496384,1,2,3,4,3,2,10,8
534772767,1,2,3,4,3,2,12,21
3422572940,1,2,3,4,3,2,12,7
3289105976,1,2,3,4,3,2,14,9
3666375603,1,2,4,4,4,2,15,9
4058116065,0,2,3,3,2,2,12,8
1258278464,0,2,3,4,3,2,14,16
1286229710,1,2,3,4,3,2,11,13
96340657,0,2,4,4,3,2,14,16
2919560874,1,2,4,5,3,2,13,10
212206422,0,2,4,4,3,2,13,9
4032811872,1,2,4,4,3,2,15,10
77654538,1,2,3,4,3,2,12,14
2599467648,1,2,4,5,3,2,13,10
789557156,1,2,3,4,4,2,11,8
4084544433,1,2,3,4,3,2,12,8
896995408,1,2,3,5,4,2,12,6
1676438752,1,2,4,4,3,2,12,16
188328618,1,2,4,4,3,2,10,7
2107604399,1,2,3,3,3,2,13,16
4088447216,1,2,3,3,3,2,10,8
3433885519,1,2,3,4,3,2,13,9
153750154,0,2,3,3,3,2,14,7
4005236400,0,2,3,3,3,2,14,10
2566766367,1,2,4,6,4,2,15,9
3531234042,1,2,3,3,2,2,12,9
2021107114,0,2,4,2,2,2,15,18
1140867037,1,2,3,4,3,2,10,10
267722751,1,2,3,3,3,2,9,5
1280202229,1,2,3,5,3,2,10,11
1604263731,1,2,3,5,3,2,14,15
1721822368,1,2,3,4,3,2,10,14
3454885839,1,2,3,5,3,2,13,8
4284537071,1,2,3,5,4,2,15,10
2078167260,0,2,3,3,3,2,16,18
3573863756,1,2,3,4,3,2,12,6
245632603,0,2,4,4,3,2,14,9
3178602263,1,2,4,5,3,2,11,8
4715786,1,2,3,4,3,2,11,11
1582408017,0,2,4,4,3,2,14,16
2687643647,1,2,3,4,4,2,13,8
2154824304,1,2,3,4,3,2,12,8
4024719104,1,2,3,5,4,2,13,9
1258289738,0,2,3,3,3,2,13,15
1351876412,0,2,4,4,3,2,14,16
3473080146,1,2,3,4,3,2,10,6
3307274410,1,2,4,4,3,2,13,8
1057374015,1,2,3,3,2,2,11,7
2768271581,0,2,4,4,3,2,14,9
2480913299,0,2,3,4,3,2,13,10
1524617973,1,2,3,5,3,2,13,15
4174022664,1,2,3,5,4,2,13,10
2000442729,1,2,4,4,3,2,16,19
3576309034,0,2,4,4,3,2,12,8
4223603732,1,2,4,4,3,2,11,8
1571794687,0,2,3,3,3,2,12,16
171551334,0,2,4,4,3,2,14,9
17437178,1,2,3,3,3,2,10,17
3946498570,1,2,3,3,3,2,13,9
66103642,0,2,4,2,2,2,15,9
3141177088,1,2,3,5,4,2,12,8
3423128797,1,2,3,3,3,2,8,5
2648423355,1,2,3,3,3,2,11,8
2682105743,1,2,3,5,4,2,14,8
1631002999,1,2,4,4,3,2,13,14
57038387,0,2,4,4,3,2,14,9
3289186052,1,2,3,4,3,2,10,7
2139062314,0,2,4,3,2,2,11,14
708797171,1,2,3,3,3,2,11,7
1432866759,1,2,4,5,4,2,13,15
1845690129,1,2,3,4,3,2,12,14
3514510971,0,2,4,4,3,2,13,10
885312452,0,2,4,4,3,2,14,10
4146263091,1,2,3,4,3,2,9,6
825432853,1,2,3,4,3,2,13,6
2181562402,1,2,2,3,3,2,11,7
4194479875,0,2,3,3,3,2,11,6
4289346255,1,2,3,4,3,2,10,8
1609588385,1,2,3,4,3,2,13,16
2478568849,1,2,4,5,3,2,14,10
4078131872,1,2,3,4,3,2,13,9
1437029823,1,2,3,3,3,2,10,12
2589349290,1,2,2,3,3,2,12,9
285291312,0,2,2,3,3,2,8,13
4118623219,1,2,3,4,3,2,11,8
817907639,0,2,4,4,3,2,14,9
2084344771,1,2,3,3,2,2,14,17
774668219,1,2,4,5,4,2,12,9
2147512464,1,2,2,3,3,2,12,8
3857638468,1,2,3,3,3,2,9,8
267402260,1,2,3,4,3,2,12,8
235913143,1,2,4,4,3,2,12,7
2606055765,1,2,4,4,3,2,12,7
614987639,1,2,4,5,4,2,14,8
4198102326,0,2,4,3,2,2,15,10
4150250058,1,2,4,5,3,2,12,9
2449261772,1,2,3,4,3,2,11,8
2735977232,1,2,3,4,3,2,10,6
3376215296,0,2,4,4,3,2,14,10
3216966918,1,2,3,3,3,2,11,6
2145155064,1,2,3,5,4,2,14,18
741703475,1,2,4,5,4,2,13,7
3036688143,1,2,3,4,3,2,12,7
2909361663,1,2,3,4,3,2,14,10
3233872866,1,2,3,3,3,2,9,7
4169723946,1,2,3,4,3,2,13,9
264205663,1,2,3,4,3,2,13,7
2973512688,1,2,4,3,3,2,12,9
3968628727,1,2,3,3,3,2,13,10
2474359675,1,2,3,4,3,2,13,9
1212620050,0,2,4,4,3,2,13,15
3754692672,1,2,3,4,3,2,12,7
3094229811,1,2,4,4,3,2,11,8
2953772238,1,2,3,4,3,2,11,9
3704413571,1,2,4,4,4,2,13,8
4060147327,1,2,4,5,4,2,12,8
3842699534,1,2,3,3,3,2,13,8
3744401423,1,2,3,4,3,2,12,8
2357648502,1,2,4,4,3,2,12,9
1920089023,1,2,3,4,3,2,12,13
1394604799,1,2,3,4,3,2,11,13
3720705893,1,2,3,4,3,2,12,9
4126159376,1,2,3,4,3,2,10,7
3776005300,0,2,4,4,3,2,13,9
1575294437,1,2,3,4,3,2,12,15
3469675020,1,2,3,3,3,2,10,7
2778745599,1,2,3,4,3,2,12,8
3487879082,1,2,3,4,3,2,9,7
3288516104,1,2,3,3,2,2,13,8
4087807062,0,2,4,4,3,2,13,10
142049922,1,2,4,4,3,2,12,8
1467242311,1,2,3,3,3,2,9,11
3696031912,1,2,3,5,3,2,14,11
3044902157,1,2,3,4,3,2,12,9
3166219915,1,2,3,4,3,2,11,8
787375612,1,2,4,6,4,2,14,9
1600527138,1,2,3,4,3,2,10,10
2160913146,1,2,3,5,4,2,13,8
2685273345,0,2,3,3,3,2,13,7
1966092304,1,2,3,3,2,2,12,13
2785843660,0,2,4,4,3,2,14,10
1158750481,1,2,3,4,3,2,11,10
1157593283,0,2,4,4,3,2,14,17
4008374095,0,2,3,4,3,2,10,7
1715501047,1,2,3,4,3,2,12,14
4007518221,0,2,3,3,3,2,14,10
1020214989,1,2,3,3,2,2,11,7
2740957439,1,2,3,4,3,2,11,7
1932686083,1,2,3,4,3,2,10,12
217892040,1,2,3,4,3,2,11,8
1439275269,0,2,4,4,3,2,14,16
1791247,1,2,3,4,3,2,9,12
3073719057,1,2,3,5,3,2,13,9
3388984419,1,2,3,4,3,2,15,10
3961191947,1,2,4,4,3,2,15,9
539754524,1,2,3,4,3,2,9,5
2728429768,1,2,3,4,4,2,11,8
4255973906,1,2,3,3,3,2,13,8
847240693,1,2,3,5,4,2,14,9
3726769152,1,2,3,3,3,2,13,10
926616618,1,2,3,4,3,2,11,7
2071191120,0,2,3,3,3,2,16,18
4040140186,0,2,4,2,2,2,15,10
2782025181,0,2,4,4,3,2,14,10
2046906373,1,2,3,5,3,2,12,12
2191560800,0,2,3,3,3,2,16,11
4284897987,0,2,4,4,3,2,13,10
1852893832,1,2,4,6,4,2,16,18
3435197946,0,2,3,3,3,2,9,7
1768513403,1,2,3,4,3,2,14,17
1437216034,0,2,4,4,3,2,12,14
151364527,0,2,4,3,2,2,12,7
4238324,1,2,3,4,3,2,14,12
2854267477,1,2,3,3,2,2,8,5
766455642,1,2,3,4,3,2,14,9
897550523,1,2,3,5,3,2,11,7
3495740685,0,2,3,3,3,2,14,8
856767713,0,2,4,4,3,2,14,9
1221352960,1,2,3,4,3,2,13,15
2180642303,1,2,3,4,3,2,14,8
4278127567,1,2,3,4,3,2,11,8
3577731087,1,2,4,5,3,2,12,9
1573016,1,2,2,3,3,2,8,11
3149072571,1,2,3,3,3,2,10,7
544603059,1,2,3,4,4,2,13,8
1057002837,0,2,4,3,2,2,12,7
4193023846,1,2,3,4,3,2,11,8
3132678016,1,2,3,5,4,2,13,11
3204459231,1,2,3,4,3,2,13,9
2076179104,1,2,3,4,3,2,14,19
1455161086,1,2,3,4,3,2,13,15
3620010730,1,2,3,5,3,2,13,9
4194683337,0,2,4,2,2,2,12,8
3152955421,0,2,4,4,3,2,14,9
579392216,1,2,4,3,2,2,11,8
271302655,1,2,3,4,3,2,15,21
3154164394,1,2,3,4,3,2,10,8
779869835,0,2,4,4,3,2,13,10
4140217091,1,2,3,5,3,2,12,10
2686705408,1,2,4,4,3,2,12,8
4268408320,1,2,3,4,3,2,15,11
3607101986,1,2,4,4,3,2,11,8
2750476536,1,2,3,4,3,2,11,8
1071590239,1,2,3,4,4,2,14,9
901073610,1,2,3,3,3,2,10,7
1728010688,0,2,4,4,3,2,14,18
1023350937,0,2,3,3,3,2,14,9
1601374216,1,2,4,4,3,2,11,12
1063914585,0,2,4,2,2,2,12,8
3220393923,1,2,3,3,3,2,10,8
872100536,1,2,3,4,3,2,12,9
2763491237,1,2,4,4,3,2,14,9
2482184115,1,2,4,5,3,2,13,9
294846491,1,2,3,4,3,2,12,16
5567965,0,2,3,4,3,2,10,12
4059061708,1,2,3,4,3,2,13,7
3141504095,1,2,3,5,4,2,13,7
1276082143,0,2,3,5,4,2,13,13
4242731097,1,2,4,5,3,2,15,11
3472941048,1,2,3,4,3,2,11,7
1916696126,1,2,3,4,3,2,9,11
2505437376,1,2,4,3,3,2,12,9
2680201092,1,2,4,4,3,2,13,8
2768630006,1,2,4,4,3,2,11,7
2351934143,1,2,3,5,4,2,15,8
856215540,1,2,4,4,3,2,13,8
2928611328,1,2,3,3,3,2,12,8
13602051,1,2,3,5,3,2,10,6
3118313869,1,2,3,5,4,2,11,9
3119556860,1,2,3,4,3,2,10,8
589513543,1,2,3,4,3,2,10,5
4109935852,1,2,3,4,3,2,13,8
1330296288,1,2,4,5,3,2,12,15
2332084416,1,2,3,4,3,2,11,8
2963995434,1,2,3,4,3,2,14,9
482415361,1,2,3,4,3,2,13,17
4046713233,1,2,3,4,3,2,12,7
2939224369,1,2,3,4,3,2,11,5
2784300853,1,2,3,4,3,2,11,6
2256241022,1,2,3,4,3,2,18,12
1588470306,1,2,4,4,3,2,10,13
3896634347,1,2,3,5,3,2,14,8
1442486582,0,2,4,2,2,2,15,18
772897604,0,2,4,4,3,2,14,9
2274953017,1,2,4,4,3,2,14,8
404891688,0,2,3,3,3,2,14,19
1700815456,1,2,3,4,3,2,10,11
3310831103,1,2,3,4,3,2,12,7
256781038,1,2,3,5,4,2,12,7
3439302020,1,2,4,4,3,2,10,7
4101336319,0,2,4,5,4,2,16,10
2319728399,1,2,3,4,3,2,12,8
2273858986,0,2,4,4,3,2,12,8
3561291600,1,2,3,5,3,2,13,9
3531071319,1,2,4,5,3,2,13,8
628152944,0,2,4,4,3,2,14,10
1357967100,0,2,3,4,3,2,10,13
2783991820,0,2,3,3,2,2,13,9
4081269547,1,2,3,4,3,2,13,8
1900850,1,2,3,4,3,2,13,16
1741737164,1,2,4,4,3,2,12,14
3436645631,1,2,3,4,3,2,11,7
4281362089,0,2,4,4,3,2,14,10
184170953,0,2,4,2,2,2,12,8
2066379296,1,2,3,5,3,2,12,13
2119980100,1,2,3,5,3,2,11,14
167315718,0,2,4,3,2,2,15,10
4210742562,1,2,3,4,3,2,10,8
1432768656,0,2,3,3,3,2,13,15
993213329,1,2,4,3,3,2,10,7
4177326175,1,2,3,4,3,2,10,7
475815518,1,2,3,4,3,2,10,16
4279175577,0,2,3,3,2,2,11,7
3187620602,1,2,3,4,3,2,13,9
258981751,1,2,3,4,4,2,14,7
4039511818,0,2,4,4,3,2,12,9
2075193504,1,2,3,4,3,2,14,16
3852748100,1,2,3,4,3,2,10,8
1073626904,1,2,3,4,3,2,12,9
745305589,1,2,3,4,3,2,13,8
665267967,1,2,3,5,4,2,13,7
3511792635,1,2,3,4,3,2,12,8
1470956540,1,2,3,3,2,2,14,15
3385443850,0,2,4,4,3,2,14,10
931640067,1,2,4,5,3,2,11,8
1921859905,0,2,4,4,3,2,13,15
2562439159,1,2,3,5,4,2,13,8
2244198851,1,2,3,3,3,2,12,7
706882235,1,2,3,3,3,2,9,4
2368145408,1,2,3,4,3,2,10,7
2902138995,1,2,3,4,3,2,12,8
1647479948,1,2,3,4,3,2,12,13
4091606852,1,2,3,4,4,2,13,8
4217369437,1,2,3,4,3,2,11,8
4211077852,1,2,3,4,3,2,11,8
2467390273,0,2,3,3,3,2,13,9
1666343874,1,2,4,5,3,2,13,15
2479161292,1,2,3,4,3,2,12,8
1080751477,1,2,4,4,3,2,12,13
3489704939,1,2,4,4,3,2,13,8
2138586928,1,2,3,3,3,2,9,12
1963418887,1,2,3,4,3,2,11,12
2567307328,1,2,3,4,3,2,14,9
2352420663,1,2,3,5,3,2,12,7
1156512498,1,2,3,4,3,2,9,12
4177153134,1,2,3,4,3,2,12,8
3138351344,1,2,3,4,3,2,11,7
2276755524,0,2,4,4,3,2,13,10
1716867171,0,2,4,4,3,2,14,16
935737098,1,2,4,4,3,2,13,8
2320795818,0,2,3,4,3,2,12,8
4173936438,1,2,3,4,3,2,15,10
4076402434,1,2,4,4,3,2,12,9
1572569036,1,2,3,4,3,2,11,13
4284899192,1,2,4,5,3,2,14,10
1468421894,1,2,3,4,3,2,11,11
855576757,1,2,3,4,4,2,13,7
723763087,1,2,3,5,3,2,12,8
1148409328,1,2,3,4,3,2,11,12
1468709562,1,2,4,5,3,2,10,12
2593836544,1,2,3,4,3,2,11,8
537063661,1,2,4,4,3,2,15,9
4233163679,1,2,4,5,3,2,13,9
2357266954,1,2,4,4,3,2,11,7
2141457663,1,2,3,4,3,2,13,16
174079807,1,2,4,4,3,2,11,7
4047240505,1,2,4,4,3,2,12,8
4257065257,1,2,3,3,3,2,13,9
3508657697,0,2,4,4,3,2,14,9
4114364732,0,2,4,4,3,2,12,8
3751795609,0,2,3,4,3,2,10,8
2164236322,1,2,3,4,3,2,10,7
1505188789,1,2,3,4,3,2,14,16
1865108771,1,2,3,5,3,2,11,14
1210237034,1,2,4,4,3,2,14,15
4178245066,1,2,4,3,3,2,12,9
262650879,1,2,3,4,3,2,11,7
2168455184,1,2,3,4,4,2,14,8
2367734015,1,2,4,5,3,2,12,9
2617618426,0,2,4,4,3,2,14,9
206348817,1,2,3,4,3,2,13,7
1076018961,1,2,3,4,3,2,13,13
15929134,1,2,3,4,3,2,10,6
546307295,1,2,3,4,3,2,11,7
3789619680,0,2,3,3,2,2,12,8
536849580,1,2,3,4,3,2,9,17
3928664104,1,2,3,4,3,2,11,10
547365599,1,2,4,4,3,2,13,7
2352174399,1,2,3,5,3,2,11,6
295025527,1,2,4,4,3,2,12,20
1718003443,0,2,4,4,3,2,12,13
3810316496,0,2,4,4,3,2,14,10
2147377023,1,2,3,3,3,2,12,16
740703282,1,2,3,4,3,2,11,7
1037631488,1,2,2,3,3,2,11,8
4082856538,1,2,3,4,3,2,11,7
3611745740,1,2,3,4,3,2,10,8
2740752528,0,2,4,4,3,2,13,10
2010989505,0,2,3,3,3,2,14,16
4280139663,1,2,3,4,3,2,12,7
3426992323,1,2,3,4,3,2,9,6
3904898304,1,2,3,4,3,2,12,10
52449151,1,2,3,4,3,2,10,6
2249591,1,2,3,4,3,2,10,4
1878459895,1,2,3,4,3,2,12,15
41996400,0,2,3,3,3,2,14,9
2866525043,1,2,4,5,4,2,14,9
2617875459,1,2,3,4,3,2,13,8
2067529713,1,2,3,4,4,2,13,14
1325530043,1,2,3,4,3,2,12,15
2357034365,0,2,4,4,2,2,14,9
3149738812,0,2,3,3,2,2,12,7
2151365439,1,2,3,4,3,2,13,7
705597359,1,2,3,4,3,2,12,8
